id,question_id,tagdefinition_id
8872,20010400106,73
8873,20010400106,79
8874,20010400106,81
8875,20010400106,90
8876,20010400106,130
8877,20010400106,131
8878,20010400106,135
8879,20010400106,139
8880,20010400106,150
8881,20010400106,151
8882,20010400106,152
8883,20010400106,197
8884,20010400106,227
8885,20010400107,62
8886,20010400107,64
8887,20010400107,175
8888,20010400107,176
8889,20010400107,178
8890,20010400107,179
8891,20010400107,180
8892,20010400108,7
8893,20010400108,25
8894,20010400108,26
8895,20010400108,27
8896,20010400108,44
8897,20010400108,48
8898,20010400108,90
8899,20010400108,104
8900,20010400108,106
8901,20010400108,126
8902,20010400108,159
8903,20010400108,201
8904,20010400108,285
8905,20010400108,287
8906,20010400108,288
8907,20010400109,10
8908,20010400109,27
8909,20010400109,53
8910,20010400109,90
8911,20010400109,139
8912,20010400109,152
8913,20010400109,168
8914,20010400109,173
8915,20010400110,1
8916,20010400110,25
8917,20010400110,84
8918,20010400110,90
8919,20010400110,139
8920,20010400110,142
8921,20020100101,26
8922,20020100101,27
8923,20020100101,59
8924,20020100101,90
8925,20020100101,121
8926,20020100101,127
8927,20020100101,139
8928,20020100101,210
8929,20020100102,27
8930,20020100102,44
8931,20020100102,53
8932,20020100102,84
8933,20020100102,90
8934,20020100102,285
8935,20020100103,7
8936,20020100103,50
8937,20020100103,125
8938,20020100103,139
8939,20020100103,191
8940,20020100104,79
8941,20020100104,81
8942,20020100104,90
8943,20020100104,92
8944,20020100104,138
8945,20020100104,141
8946,20020100105,26
8947,20020100105,32
8948,20020100105,54
8949,20020100105,59
8950,20020100105,90
8951,20020100105,139
8952,20020100106,78
8953,20020100107,10
8954,20020100107,21
8955,20020100107,233
8956,20020100107,234
8957,20020100108,7
8958,20020100108,25
8959,20020100108,32
8960,20020100108,73
8961,20020100108,90
8962,20020100108,125
8963,20020100108,131
8964,20020100108,135
8965,20020100108,139
8966,20020100108,140
8967,20020100108,163
8968,20020100108,197
8969,20020100108,201
8970,20020100109,5
8971,20020100109,29
8972,20020100109,50
8973,20020100109,57
8974,20020100109,101
8975,20020100109,112
8976,20020100109,121
8977,20020100109,138
8978,20020100109,139
8979,20020100109,151
8980,20020100109,153
8981,20020100110,46
8982,20020100110,67
8983,20020100110,68
8984,20020100110,69
8985,20020100110,78
8986,20020100110,87
8987,20020100110,94
8988,20020100110,145
8989,20020100110,272
8990,20020100111,30
8991,20020100111,39
8992,20020100111,50
8993,20020100111,51
8994,20020100111,60
8995,20020100111,121
8996,20020100111,139
8997,20020100112,25
8998,20020100112,27
8999,20020100112,84
9000,20020100112,90
9001,20020100112,139
9002,20020100112,164
9003,20020100112,166
9004,20020100112,220
9005,20020100112,222
9006,20020100113,25
9007,20020100113,54
9008,20020100113,63
9009,20020100113,132
9010,20020100113,139
9011,20020100113,179
9012,20020100114,7
9013,20020100114,26
9014,20020100114,32
9015,20020100114,40
9016,20020100114,81
9017,20020100114,88
9018,20020100114,133
9019,20020100114,135
9020,20020100114,220
9021,20020100114,225
9022,20020100114,226
9023,20020100114,227
9024,20020100114,228
9025,20020100114,229
9026,20020200101,55
9027,20020200101,67
9028,20020200101,68
9029,20020200101,267
9030,20020200101,268
9031,20020200101,269
9032,20020200101,271
9033,20020200102,32
9034,20020200102,54
9035,20020200102,78
9036,20020200102,122
9037,20020200103,30
9038,20020200103,115
9039,20020200103,116
9040,20020200104,10
9041,20020200104,50
9042,20020200104,122
9043,20020200104,184
9044,20020200105,11
9045,20020200105,25
9046,20020200105,34
9047,20020200105,41
9048,20020200105,45
9049,20020200105,77
9050,20020200105,92
9051,20020200105,124
9052,20020200105,138
9053,20020200105,141
9054,20020200105,142
9055,20020200105,147
9056,20020200106,50
9057,20020200106,139
9058,20020200106,160
9059,20020200106,162
9060,20020200106,279
9061,20020200106,287
9062,20020200106,288
9063,20020200107,4
9064,20020200107,5
9065,20020200107,7
9066,20020200107,16
9067,20020200107,18
9068,20020200107,32
9069,20020200107,86
9070,20020200107,99
9071,20020200107,104
9072,20020200107,117
9073,20020200107,130
9074,20020200108,4
9075,20020200108,32
9076,20020200108,131
9077,20020200108,135
9078,20020200108,237
9079,20020200108,239
9080,20020200108,245
9081,20020200108,249
9082,20020200109,27
9083,20020200109,96
9084,20020200109,115
9085,20020200109,122
9086,20020200109,130
9087,20020200109,139
9088,20020200109,210
9089,20020200109,214
9090,20020200110,62
9091,20020200110,64
9092,20020200110,176
9093,20020200110,178
9094,20020200110,180
9095,20020200111,26
9096,20020200111,30
9097,20020200111,32
9098,20020200111,54
9099,20020200111,59
9100,20020200111,90
9101,20020200111,131
9102,20020200111,139
9103,20020200112,7
9104,20020200112,27
9105,20020200112,32
9106,20020200112,53
9107,20020200112,73
9108,20020200112,84
9109,20020200112,90
9110,20020200112,104
9111,20020200112,117
9112,20020200112,152
9113,20020200112,225
9114,20020200112,276
9115,20020200112,287
9116,20020200112,288
9117,20020200113,1
9118,20020200113,25
9119,20020200113,27
9120,20020200113,36
9121,20020200113,61
9122,20020200113,84
9123,20020200113,90
9124,20020200113,107
9125,20020200113,112
9126,20020200113,124
9127,20020200113,127
9128,20020200113,132
9129,20020200113,134
9130,20020200113,139
9131,20020200113,142
9132,20020300101,10
9133,20020300101,245
9134,20020300102,10
9135,20020300102,27
9136,20020300102,130
9137,20020300102,139
9138,20020300102,210
9139,20020300102,214
9140,20020300103,61
9141,20020300103,107
9142,20020300103,124
9143,20020300103,132
9144,20020300103,134
9145,20020300104,7
9146,20020300104,27
9147,20020300104,32
9148,20020300104,44
9149,20020300104,104
9150,20020300104,117
9151,20020300104,281
9152,20020300104,285
9153,20020300104,287
9154,20020300104,288
9155,20020300105,67
9156,20020300105,68
9157,20020300105,69
9158,20020300105,121
9159,20020300105,272
9160,20020300106,26
9161,20020300106,27
9162,20020300106,84
9163,20020300106,90
9164,20020300106,273
9165,20020300106,277
9166,20020300107,27
9167,20020300107,51
9168,20020300107,60
9169,20020300107,90
9170,20020300107,136
9171,20020300108,44
9172,20020300108,64
9173,20020300108,178
9174,20020300108,180
9175,20020300109,27
9176,20020300109,59
9177,20020300109,88
9178,20020300109,89
9179,20020300109,90
9180,20020300109,220
9181,20020300109,224
9182,20020300109,225
9183,20020300109,226
9184,20020300109,229
9185,20020300110,32
9186,20020300110,36
9187,20020300110,90
9188,20020300110,92
9189,20020300110,132
9190,20020300110,134
9191,20020300110,141
9192,20020300110,142
9193,20020300111,27
9194,20020300111,32
9195,20020300111,76
9196,20020300111,148
9197,20020300111,155
9198,20020300111,227
9199,20020300112,4
9200,20020300112,16
9201,20020300112,18
9202,20020300112,19
9203,20020300112,32
9204,20020300112,50
9205,20020300112,86
9206,20020300112,99
9207,20020300112,104
9208,20020300112,105
9209,20020300112,113
9210,20020300112,117
9211,20020300112,239
9212,20020300113,7
9213,20020300113,25
9214,20020300113,32
9215,20020300113,40
9216,20020300113,54
9217,20020300113,59
9218,20020300113,90
9219,20020300113,127
9220,20020300113,139
9221,20020400101,60
9222,20020400101,67
9223,20020400101,68
9224,20020400101,119
9225,20020400101,123
9226,20020400101,267
9227,20020400101,268
9228,20020400101,270
9229,20020400102,10
9230,20020400102,21
9231,20020400102,131
9232,20020400102,233
9233,20020400102,234
9234,20020400103,50
9235,20020400103,129
9236,20020400103,190
9237,20020400103,192
9238,20020400104,30
9239,20020400104,115
9240,20020400104,139
9241,20020400105,78
9242,20020400106,21
9243,20020400106,38
9244,20020400106,91
9245,20020400106,105
9246,20020400106,109
9247,20020400106,139
9248,20020400106,186
9249,20020400107,106
9250,20020400107,162
9251,20020400107,278
9252,20020400107,279
9253,20020400107,287
9254,20020400108,40
9255,20020400108,54
9256,20020400108,63
9257,20020400108,122
9258,20020400108,127
9259,20020400108,179
9260,20020400109,50
9261,20020400109,94
9262,20020400109,168
9263,20020400109,169
9264,20020400109,173
9265,20020400110,32
9266,20020400110,131
9267,20020400110,139
9268,20020400111,1
9269,20020400111,25
9270,20020400111,36
9271,20020400111,54
9272,20020400111,84
9273,20020400111,90
9274,20020400111,124
9275,20020400111,132
9276,20020400111,134
9277,20020400111,142
9278,20020400112,27
9279,20020400112,32
9280,20020400112,70
9281,20020400112,73
9282,20020400112,99
9283,20020400112,114
9284,20020400112,126
9285,20020400112,131
9286,20020400112,139
9287,20020400112,140
9288,20020400112,144
9289,20020400112,145
9290,20020400112,163
9291,20020400112,196
9292,20020400112,201
9293,20020400113,26
9294,20020400113,27
9295,20020400113,32
9296,20020400113,63
9297,20020400113,73
9298,20020400113,90
9299,20020400113,139
9300,20020400113,159
9301,20020400113,161
9302,20020400113,163
9303,20020400113,201
9304,20030100101,27
9305,20030100101,139
9306,20030100101,210
9307,20030100101,214
9308,20030100101,216
9309,20030100102,7
9310,20030100102,14
9311,20030100102,50
9312,20030100102,190
9313,20030100102,192
9314,20030100103,10
9315,20030100103,21
9316,20030100103,25
9317,20030100103,131
9318,20030100103,139
9319,20030100103,233
9320,20030100103,234
9321,20030100104,11
9322,20030100104,25
9323,20030100104,115
9324,20030100104,124
9325,20030100104,127
9326,20030100104,134
9327,20030100104,237
9328,20030100105,27
9329,20030100105,36
9330,20030100105,59
9331,20030100105,90
9332,20030100105,210
9333,20030100106,267
9334,20030100106,268
9335,20030100106,271
9336,20030100106,272
9337,20030100107,3
9338,20030100107,26
9339,20030100107,30
9340,20030100107,51
9341,20030100107,54
9342,20030100107,70
9343,20030100107,87
9344,20030100107,90
9345,20030100108,18
9346,20030100108,32
9347,20030100108,78
9348,20030100108,115
9349,20030100108,125
9350,20030100108,139
9351,20030100109,64
9352,20030100109,164
9353,20030100109,177
9354,20030100109,179
9355,20030100109,180
9356,20030100110,40
9357,20030100110,54
9358,20030100110,131
9359,20030100110,139
9360,20030100110,225
9361,20030100111,26
9362,20030100111,27
9363,20030100111,70
9364,20030100111,73
9365,20030100111,90
9366,20030100111,136
9367,20030100111,139
9368,20030100111,159
9369,20030100111,163
9370,20030100111,197
9371,20030100111,201
9372,20030100112,7
9373,20030100112,27
9374,20030100112,32
9375,20030100112,40
9376,20030100112,59
9377,20030100112,70
9378,20030100112,81
9379,20030100112,90
9380,20030100112,104
9381,20030100112,117
9382,20030100112,160
9383,20030100112,162
9384,20030100112,201
9385,20030100112,245
9386,20030100112,278
9387,20030100112,279
9388,20030100112,287
9389,20030100112,288
9390,20030100113,7
9391,20030100113,27
9392,20030100113,32
9393,20030100113,59
9394,20030100113,90
9395,20030100113,104
9396,20030100113,117
9397,20030100113,130
9398,20030100113,152
9399,20030100113,277
9400,20030100113,287
9401,20030100113,288
9402,20030200101,10
9403,20030200101,139
9404,20030200101,184
9405,20030200101,206
9406,20030200102,79
9407,20030200102,81
9408,20030200102,90
9409,20030200102,92
9410,20030200102,138
9411,20030200102,141
9412,20030200103,50
9413,20030200103,164
9414,20030200103,168
9415,20030200104,164
9416,20030200104,168
9417,20030200105,30
9418,20030200105,39
9419,20030200105,44
9420,20030200105,51
9421,20030200106,96
9422,20030200106,115
9423,20030200106,122
9424,20030200106,207
9425,20030200107,9
9426,20030200107,78
9427,20030200108,4
9428,20030200108,10
9429,20030200108,245
9430,20030200108,249
9431,20030200108,262
9432,20030200109,25
9433,20030200109,28
9434,20030200109,36
9435,20030200109,54
9436,20030200109,61
9437,20030200109,70
9438,20030200109,90
9439,20030200109,102
9440,20030200109,107
9441,20030200109,112
9442,20030200109,124
9443,20030200109,132
9444,20030200109,134
9445,20030200109,142
9446,20030200110,25
9447,20030200110,26
9448,20030200110,27
9449,20030200110,57
9450,20030200110,76
9451,20030200110,90
9452,20030200110,101
9453,20030200110,112
9454,20030200110,138
9455,20030200110,139
9456,20030200110,146
9457,20030200110,148
9458,20030200110,151
9459,20030200110,155
9460,20030200111,4
9461,20030200111,7
9462,20030200111,26
9463,20030200111,32
9464,20030200111,81
9465,20030200111,90
9466,20030200111,97
9467,20030200111,135
9468,20030200111,220
9469,20030200111,225
9470,20030200111,226
9471,20030200111,227
9472,20030200111,228
9473,20030200111,229
9474,20030200112,4
9475,20030200112,6
9476,20030200112,7
9477,20030200112,16
9478,20030200112,18
9479,20030200112,32
9480,20030200112,99
9481,20030200112,104
9482,20030200112,117
9483,20030200112,135
9484,20030200112,239
9485,20030300101,27
9486,20030300101,59
9487,20030300101,139
9488,20030300101,210
9489,20030300101,212
9490,20030300102,14
9491,20030300102,123
9492,20030300102,164
9493,20030300102,166
9494,20030300102,173
9495,20030300103,25
9496,20030300103,38
9497,20030300103,49
9498,20030300103,61
9499,20030300103,105
9500,20030300103,139
9501,20030300103,184
9502,20030300103,186
9503,20030300103,220
9504,20030300104,14
9505,20030300104,50
9506,20030300104,125
9507,20030300104,145
9508,20030300104,164
9509,20030300104,190
9510,20030300104,192
9511,20030300105,7
9512,20030300105,13
9513,20030300105,26
9514,20030300105,27
9515,20030300105,32
9516,20030300105,104
9517,20030300105,117
9518,20030300105,279
9519,20030300105,287
9520,20030300105,288
9521,20030300106,11
9522,20030300106,25
9523,20030300106,36
9524,20030300106,41
9525,20030300106,45
9526,20030300106,77
9527,20030300106,132
9528,20030300106,138
9529,20030300106,141
9530,20030300106,142
9531,20030300106,147
9532,20030300107,67
9533,20030300107,68
9534,20030300107,69
9535,20030300107,78
9536,20030300107,94
9537,20030300107,121
9538,20030300107,272
9539,20030300108,5
9540,20030300108,56
9541,20030300108,57
9542,20030300108,63
9543,20030300108,101
9544,20030300108,112
9545,20030300108,121
9546,20030300108,138
9547,20030300108,151
9548,20030300108,155
9549,20030300108,161
9550,20030300109,10
9551,20030300109,139
9552,20030300109,246
9553,20030300109,250
9554,20030300109,262
9555,20030300110,26
9556,20030300110,32
9557,20030300110,51
9558,20030300110,54
9559,20030300110,59
9560,20030300110,90
9561,20030300110,131
9562,20030300111,26
9563,20030300111,32
9564,20030300111,40
9565,20030300111,79
9566,20030300111,82
9567,20030300111,86
9568,20030300111,88
9569,20030300111,90
9570,20030300111,220
9571,20030300111,226
9572,20030300111,227
9573,20030300111,228
9574,20030300111,229
9575,20030300112,7
9576,20030300112,18
9577,20030300112,32
9578,20030300112,48
9579,20030300112,50
9580,20030300112,70
9581,20030300112,99
9582,20030300112,104
9583,20030300112,114
9584,20030300112,131
9585,20030300112,135
9586,20030300112,139
9587,20030300112,140
9588,20030300112,163
9589,20030300112,196
9590,20030300112,201
9591,20030300113,19
9592,20030300113,32
9593,20030300113,99
9594,20030300113,131
9595,20030300113,140
9596,20030300113,145
9597,20030300113,201
9598,20030400101,26
9599,20030400101,27
9600,20030400101,59
9601,20030400101,72
9602,20030400101,90
9603,20030400101,210
9604,20030400101,216
9605,20030400102,50
9606,20030400102,139
9607,20030400102,245
9608,20030400102,249
9609,20030400103,64
9610,20030400103,176
9611,20030400103,178
9612,20030400103,180
9613,20030400104,7
9614,20030400104,32
9615,20030400104,104
9616,20030400104,115
9617,20030400104,116
9618,20030400104,117
9619,20030400104,131
9620,20030400105,21
9621,20030400105,31
9622,20030400105,131
9623,20030400105,233
9624,20030400105,234
9625,20030400106,36
9626,20030400106,44
9627,20030400106,58
9628,20030400106,84
9629,20030400106,90
9630,20030400106,107
9631,20030400106,124
9632,20030400106,127
9633,20030400106,134
9634,20030400107,60
9635,20030400107,67
9636,20030400107,68
9637,20030400107,267
9638,20030400107,268
9639,20030400107,271
9640,20030400107,272
9641,20030400108,16
9642,20030400108,78
9643,20030400109,50
9644,20030400109,139
9645,20030400109,152
9646,20030400109,273
9647,20030400109,285
9648,20030400109,287
9649,20030400110,4
9650,20030400110,5
9651,20030400110,6
9652,20030400110,7
9653,20030400110,16
9654,20030400110,18
9655,20030400110,32
9656,20030400110,72
9657,20030400110,81
9658,20030400110,88
9659,20030400110,90
9660,20030400110,99
9661,20030400110,104
9662,20030400110,113
9663,20030400110,117
9664,20030400110,237
9665,20030400111,25
9666,20030400111,40
9667,20030400111,54
9668,20030400111,62
9669,20030400111,124
9670,20030400111,127
9671,20030400111,139
9672,20030400111,177
9673,20030400111,179
9674,20030400111,180
9675,20030400112,26
9676,20030400112,30
9677,20030400112,32
9678,20030400112,54
9679,20030400112,59
9680,20030400112,78
9681,20030400112,90
9682,20030400112,103
9683,20030400112,109
9684,20030400112,131
9685,20030400113,30
9686,20030400113,39
9687,20030400113,50
9688,20030400113,51
9689,20030400113,54
9690,20030400113,60
9691,20030400113,131
9692,20030400113,139
9693,20040300101,25
9694,20040300101,79
9695,20040300101,90
9696,20040300101,92
9697,20040300101,139
9698,20040300101,141
9699,20040300102,32
9700,20040300102,115
9701,20040300103,14
9702,20040300103,119
9703,20040300103,123
9704,20040300103,217
9705,20040300104,4
9706,20040300104,6
9707,20040300104,7
9708,20040300104,16
9709,20040300104,18
9710,20040300104,32
9711,20040300104,86
9712,20040300104,90
9713,20040300104,99
9714,20040300104,104
9715,20040300104,113
9716,20040300104,117
9717,20040300105,10
9718,20040300105,25
9719,20040300105,139
9720,20040300105,233
9721,20040300106,3
9722,20040300106,26
9723,20040300106,27
9724,20040300106,30
9725,20040300106,51
9726,20040300106,70
9727,20040300106,73
9728,20040300106,87
9729,20040300106,90
9730,20040300107,9
9731,20040300107,50
9732,20040300107,78
9733,20040300108,30
9734,20040300108,51
9735,20040300108,54
9736,20040300108,131
9737,20040300108,139
9738,20040300109,10
9739,20040300109,248
9740,20040300109,249
9741,20040300110,5
9742,20040300110,27
9743,20040300110,56
9744,20040300110,63
9745,20040300110,90
9746,20040300110,121
9747,20040300110,126
9748,20040300110,139
9749,20040300110,159
9750,20040300110,161
9751,20040300110,201
9752,20040300110,276
9753,20040300110,282
9754,20040300111,7
9755,20040300111,27
9756,20040300111,59
9757,20040300111,88
9758,20040300111,89
9759,20040300111,90
9760,20040300111,135
9761,20040300111,210
9762,20040300112,56
9763,20040300112,78
9764,20040300112,87
9765,20040300112,166
9766,20040300112,168
9767,20040300112,179
9768,20040300113,7
9769,20040300113,26
9770,20040300113,27
9771,20040300113,44
9772,20040300113,48
9773,20040300113,70
9774,20040300113,73
9775,20040300113,90
9776,20040300113,126
9777,20040300113,139
9778,20040300113,159
9779,20040300113,163
9780,20040300113,197
9781,20040300113,201
9782,20040300113,285
9783,20040300113,287
9784,20040300113,288
9785,20040400101,119
9786,20040400101,123
9787,20040400101,267
9788,20040400101,268
9789,20040400101,270
9790,20040400102,14
9791,20040400102,139
9792,20040400102,168
9793,20040400102,173
9794,20040400102,190
9795,20040400103,7
9796,20040400103,13
9797,20040400103,26
9798,20040400103,27
9799,20040400103,32
9800,20040400103,104
9801,20040400103,117
9802,20040400103,278
9803,20040400103,279
9804,20040400103,287
9805,20040400103,288
9806,20040400104,27
9807,20040400104,139
9808,20040400104,208
9809,20040400104,210
9810,20040400104,214
9811,20040400104,216
9812,20040400105,64
9813,20040400105,175
9814,20040400105,177
9815,20040400105,178
9816,20040400105,179
9817,20040400106,2
9818,20040400106,4
9819,20040400106,25
9820,20040400106,139
9821,20040400106,245
9822,20040400106,249
9823,20040400107,10
9824,20040400107,38
9825,20040400107,61
9826,20040400107,105
9827,20040400107,139
9828,20040400107,186
9829,20040400107,205
9830,20040400108,81
9831,20040400108,90
9832,20040400108,112
9833,20040400108,124
9834,20040400108,127
9835,20040400108,132
9836,20040400108,134
9837,20040400109,25
9838,20040400109,50
9839,20040400109,51
9840,20040400109,127
9841,20040400109,177
9842,20040400109,179
9843,20040400109,230
9844,20040400110,30
9845,20040400110,39
9846,20040400110,51
9847,20040400110,54
9848,20040400110,90
9849,20040400110,126
9850,20040400110,139
9851,20040400111,26
9852,20040400111,32
9853,20040400111,79
9854,20040400111,81
9855,20040400111,88
9856,20040400111,133
9857,20040400111,138
9858,20040400111,220
9859,20040400111,226
9860,20040400111,227
9861,20040400111,228
9862,20040400111,229
9863,20040400112,7
9864,20040400112,13
9865,20040400112,27
9866,20040400112,50
9867,20040400112,115
9868,20040400112,276
9869,20040400112,282
9870,20040400112,287
9871,20040400112,288
9872,20040400113,27
9873,20040400113,50
9874,20040400113,90
9875,20040400113,115
9876,20040400113,126
9877,20040400113,139
9878,20040400113,152
9879,20040400113,163
9880,20040400113,197
9881,20040400113,201
9882,20040400114,1
9883,20040400114,36
9884,20040400114,84
9885,20040400114,90
9886,20040400114,107
9887,20040400114,124
9888,20040400114,134
9889,20050300101,115
9890,20050300101,139
9891,20050300101,209
9892,20050300102,32
9893,20050300102,104
9894,20050300102,115
9895,20050300102,116
9896,20050300102,117
9897,20050300103,25
9898,20050300103,27
9899,20050300103,121
9900,20050300103,130
9901,20050300103,139
9902,20050300103,210
9903,20050300103,214
9904,20050300104,50
9905,20050300104,125
9906,20050300104,145
9907,20050300104,168
9908,20050300104,190
9909,20050300105,25
9910,20050300105,32
9911,20050300105,40
9912,20050300105,57
9913,20050300105,79
9914,20050300105,90
9915,20050300105,92
9916,20050300105,138
9917,20050300105,139
9918,20050300105,141
9919,20050300105,142
9920,20050300106,1
9921,20050300106,36
9922,20050300106,61
9923,20050300106,63
9924,20050300106,90
9925,20050300106,102
9926,20050300106,107
9927,20050300106,112
9928,20050300106,127
9929,20050300106,142
9930,20050300107,64
9931,20050300107,175
9932,20050300107,176
9933,20050300107,177
9934,20050300108,25
9935,20050300108,27
9936,20050300108,139
9937,20050300108,152
9938,20050300108,282
9939,20050300108,287
9940,20050300109,4
9941,20050300109,10
9942,20050300109,139
9943,20050300109,245
9944,20050300109,249
9945,20050300110,7
9946,20050300110,26
9947,20050300110,32
9948,20050300110,40
9949,20050300110,90
9950,20050300110,97
9951,20050300110,135
9952,20050300110,220
9953,20050300110,225
9954,20050300110,226
9955,20050300110,227
9956,20050300110,229
9957,20050300110,232
9958,20050300111,25
9959,20050300111,30
9960,20050300111,50
9961,20050300111,51
9962,20050300111,54
9963,20050300111,60
9964,20050300111,139
9965,20050300112,25
9966,20050300112,32
9967,20050300112,40
9968,20050300112,54
9969,20050300112,62
9970,20050300112,71
9971,20050300112,127
9972,20050300112,139
9973,20050300112,168
9974,20050300112,177
9975,20050300112,179
9976,20050300112,180
9977,20050300112,220
9978,20050300112,225
9979,20050300113,4
9980,20050300113,6
9981,20050300113,7
9982,20050300113,16
9983,20050300113,18
9984,20050300113,32
9985,20050300113,90
9986,20050300113,99
9987,20050300113,104
9988,20050300113,113
9989,20050300113,114
9990,20050300113,117
9991,20050400101,25
9992,20050400101,139
9993,20050400101,179
9994,20050400102,26
9995,20050400102,27
9996,20050400102,72
9997,20050400102,90
9998,20050400102,210
9999,20050400102,216
10000,20050400103,5
10001,20050400103,63
10002,20050400103,121
10003,20050400103,131
10004,20050400103,139
10005,20050400103,161
10006,20050400104,3
10007,20050400104,51
10008,20050400104,54
10009,20050400104,87
10010,20050400105,10
10011,20050400105,12
10012,20050400105,139
10013,20050400105,233
10014,20050400106,25
10015,20050400106,55
10016,20050400106,67
10017,20050400106,68
10018,20050400106,267
10019,20050400106,268
10020,20050400106,269
10021,20050400106,270
10022,20050400107,32
10023,20050400107,131
10024,20050400108,96
10025,20050400108,139
10026,20050400108,164
10027,20050400108,167
10028,20050400108,173
10029,20050400109,10
10030,20050400109,25
10031,20050400109,38
10032,20050400109,51
10033,20050400109,61
10034,20050400109,105
10035,20050400109,139
10036,20050400109,184
10037,20050400109,186
10038,20050400109,220
10039,20050400110,27
10040,20050400110,53
10041,20050400110,90
10042,20050400110,131
10043,20050400110,150
10044,20050400110,276
10045,20050400111,78
10046,20050400112,26
10047,20050400112,27
10048,20050400112,90
10049,20050400112,126
10050,20050400112,160
10051,20050400112,162
10052,20050400112,163
10053,20050400112,196
10054,20050400112,201
10055,20050400112,278
10056,20050400112,287
10057,20050400113,7
10058,20050400113,13
10059,20050400113,26
10060,20050400113,27
10061,20050400113,32
10062,20050400113,40
10063,20050400113,76
10064,20050400113,90
10065,20050400113,104
10066,20050400113,117
10067,20050400113,130
10068,20050400113,148
10069,20050400113,152
10070,20050400113,225
10071,20050400113,276
10072,20050400113,287
10073,20050400113,288
10074,20060300101,46
10075,20060300101,78
10076,20060300101,115
10077,20060300101,116
10078,20060300102,32
10079,20060300102,54
10080,20060300102,139
10081,20060300103,5
10082,20060300103,27
10083,20060300103,53
10084,20060300103,56
10085,20060300103,121
10086,20060300103,150
10087,20060300103,152
10088,20060300104,65
10089,20060300104,81
10090,20060300104,131
10091,20060300104,138
10092,20060300104,139
10093,20060300104,141
10094,20060300105,47
10095,20060300105,67
10096,20060300105,68
10097,20060300105,78
10098,20060300105,94
10099,20060300105,272
10100,20060300106,21
10101,20060300106,25
10102,20060300106,139
10103,20060300106,234
10104,20060300107,26
10105,20060300107,27
10106,20060300107,30
10107,20060300107,39
10108,20060300107,51
10109,20060300107,90
10110,20060300107,136
10111,20060300108,62
10112,20060300108,64
10113,20060300108,131
10114,20060300109,7
10115,20060300109,27
10116,20060300109,59
10117,20060300109,79
10118,20060300109,90
10119,20060300109,130
10120,20060300109,135
10121,20060300109,136
10122,20060300109,149
10123,20060300109,155
10124,20060300109,194
10125,20060300110,21
10126,20060300110,38
10127,20060300110,91
10128,20060300110,103
10129,20060300110,105
10130,20060300110,109
10131,20060300110,139
10132,20060300110,186
10133,20060300111,10
10134,20060300111,71
10135,20060300111,121
10136,20060300111,139
10137,20060300111,248
10138,20060300112,5
10139,20060300112,7
10140,20060300112,26
10141,20060300112,27
10142,20060300112,32
10143,20060300112,76
10144,20060300112,104
10145,20060300112,117
10146,20060300112,125
10147,20060300112,138
10148,20060300112,159
10149,20060300112,226
10150,20060300112,285
10151,20060300112,287
10152,20060300112,288
10153,20060300113,25
10154,20060300113,32
10155,20060300113,40
10156,20060300113,54
10157,20060300113,62
10158,20060300113,127
10159,20060300113,138
10160,20060300113,139
10161,20060300113,175
10162,20060300113,177
10163,20060300113,179
10164,20060300113,225
10165,20060400101,30
10166,20060400101,51
10167,20060400102,55
10168,20060400102,245
10169,20060400102,247
10170,20060400102,248
10171,20060400102,249
10172,20060400103,279
10173,20060400103,287
10174,20060400104,4
10175,20060400104,32
10176,20060400104,81
10177,20060400104,90
10178,20060400104,124
10179,20060400104,127
10180,20060400104,134
10181,20060400104,239
10182,20060400105,27
10183,20060400105,59
10184,20060400105,90
10185,20060400105,127
10186,20060400105,138
10187,20060400105,210
10188,20060400105,216
10189,20060400106,25
10190,20060400106,26
10191,20060400106,27
10192,20060400106,53
10193,20060400106,90
10194,20060400106,139
10195,20060400106,150
10196,20060400106,152
10197,20060400107,26
10198,20060400107,27
10199,20060400107,90
10200,20060400107,115
10201,20060400107,122
10202,20060400107,130
10203,20060400107,139
10204,20060400107,210
10205,20060400107,214
10206,20060400108,60
10207,20060400108,67
10208,20060400108,68
10209,20060400108,119
10210,20060400108,267
10211,20060400108,268
10212,20060400108,270
10213,20060400108,272
10214,20060400109,50
10215,20060400109,139
10216,20060400109,166
10217,20060400109,173
10218,20060400109,190
10219,20060400110,78
10220,20060400111,26
10221,20060400111,27
10222,20060400111,44
10223,20060400111,126
10224,20060400111,159
10225,20060400111,163
10226,20060400111,196
10227,20060400111,201
10228,20060400112,4
10229,20060400112,7
10230,20060400112,26
10231,20060400112,32
10232,20060400112,40
10233,20060400112,81
10234,20060400112,90
10235,20060400112,125
10236,20060400112,135
10237,20060400112,138
10238,20060400112,139
10239,20060400112,225
10240,20060400112,227
10241,20060400112,228
10242,20060400113,7
10243,20060400113,16
10244,20060400113,18
10245,20060400113,32
10246,20060400113,86
10247,20060400113,99
10248,20060400113,104
10249,20060400113,113
10250,20060400113,117
10251,20060400113,130
10252,20060400113,131
10253,20060400113,139
10254,20060400113,239
10255,20070300101,25
10256,20070300101,27
10257,20070300101,37
10258,20070300101,59
10259,20070300101,90
10260,20070300101,115
10261,20070300101,139
10262,20070300101,210
10263,20070300101,216
10264,20070300102,50
10265,20070300102,164
10266,20070300102,190
10267,20070300103,25
10268,20070300103,132
10269,20070300103,139
